bin_ratio,contiguous,contract,family,poc_inside,profile_id,relationship_id,session_date,volume_POC,volume_VAH,volume_VAL,volume_value_area_bin_count,volume_value_area_volume_share,year
0.1,true,NQU9,prior_rth,true,8459fc26f48f9cf47149,R01,2019-06-24,7760.875,7775.75,7747,115,0.7017480707658707717953396507,2019
0.1,true,NQU9,prior_rth,true,8459fc26f48f9cf47149,R02,2019-06-24,7760.875,7775.75,7747,115,0.7017480707658707717953396507,2019
0.2,true,NQU9,midnight,true,84955b4d7bce4f9c22d7,R04,2019-07-22,7880.125,7882.25,7861.5,83,0.7039327832874545677313843399,2019
0.2,true,NQH9,full_overnight,true,84a3efad45e5b6334d10,R03,2019-02-01,6886.875,6897,6878.25,25,0.7051353893762450690691384627,2019
0.1,true,NQZ9,prior_rth,true,84df1483dd3cd35d1657,R01,2019-11-22,8272.375,8277,8257.75,77,0.7011314346284442191075968386,2019
0.1,true,NQZ9,prior_rth,true,84df1483dd3cd35d1657,R02,2019-11-22,8272.375,8277,8257.75,77,0.7011314346284442191075968386,2019
0.05,true,NQZ9,prior_rth,true,850df25885d7c3079dce,R01,2019-12-11,8371.375,8390.5,8361.5,116,0.7050733198545509110057288751,2019
0.05,true,NQZ9,prior_rth,true,850df25885d7c3079dce,R02,2019-12-11,8371.375,8390.5,8361.5,116,0.7050733198545509110057288751,2019
0.2,true,NQZ9,full_overnight,true,85184b5c4f5a7fce5afe,R03,2019-10-03,7559.625,7575.75,7553.25,30,0.7024357866967624167967795042,2019
0.1,true,NQZ9,prior_rth,true,85298da540e70c84fc0c,R01,2019-09-26,7764.375,7774.5,7692,330,0.7007956014928746110628185108,2019
0.1,true,NQZ9,prior_rth,true,85298da540e70c84fc0c,R02,2019-09-26,7764.375,7774.5,7692,330,0.7007956014928746110628185108,2019
0.2,true,NQH9,opening_hour_rth,true,8542dc58e9e3e4c760c5,R05,2019-01-14,6537.875,6548,6529.75,73,0.7049189028970734092979819035,2019
0.2,true,NQZ9,opening_hour_rth,true,854e949eab665f9f6b54,R05,2019-11-18,8294.25,8300,8286,28,0.7002538888092463541084928357,2019
0.2,true,NQM9,midnight,true,855aaa7ed045fe90233d,R04,2019-03-27,7383.625,7400.5,7374.5,104,0.7027519121213063133435834575,2019
0.2,true,NQU9,prior_rth,true,8581d587409020f9c9c5,R01,2019-06-24,7763.625,7779.75,7750.5,39,0.7085088427502286179093695579,2019
0.2,true,NQU9,prior_rth,true,8581d587409020f9c9c5,R02,2019-06-24,7763.625,7779.75,7750.5,39,0.7085088427502286179093695579,2019
0.1,true,NQH9,full_overnight,true,85be8b16933b1a03cc53,R03,2019-02-26,7097.875,7108.75,7087.5,85,0.703578983728081044570084079,2019
0.1,true,NQH9,midnight,true,85e248615584612fd780,R04,2019-01-15,6571.625,6583.25,6566,69,0.700179747783823410548540288,2019
0.05,true,NQM9,prior_rth,true,85f107d4e51017cde663,R01,2019-06-14,7514.375,7520,7499.5,82,0.7042796048313824623249164349,2019
0.05,true,NQM9,prior_rth,true,85f107d4e51017cde663,R02,2019-06-14,7514.375,7520,7499.5,82,0.7042796048313824623249164349,2019
0.1,true,NQZ9,prior_rth,true,85f163063ab16f649268,R01,2019-09-20,7928.375,7956,7910.75,181,0.7021341922437552386136290866,2019
0.1,true,NQZ9,prior_rth,true,85f163063ab16f649268,R02,2019-09-20,7928.375,7956,7910.75,181,0.7021341922437552386136290866,2019
0.1,true,NQU9,full_overnight,true,86001d2228d22c24ed58,R03,2019-07-26,8004.625,8018,8001.5,66,0.7021863377949159643931460492,2019
0.2,true,NQU9,midnight,true,86126c32dfc1cf52f8ea,R04,2019-08-06,7471.875,7491.25,7427.5,51,0.7075602667015257495625997497,2019
0.2,true,NQH9,prior_rth,true,862dcaeef02a76537053,R01,2019-01-31,6722.25,6799.5,6696,207,0.7049426381590140070618224067,2019
0.2,true,NQH9,prior_rth,true,862dcaeef02a76537053,R02,2019-01-31,6722.25,6799.5,6696,207,0.7049426381590140070618224067,2019
0.2,true,NQM9,opening_hour_rth,true,863ab6967decf08350e7,R05,2019-06-04,7040.25,7059,7033,52,0.7055537610229358796707845694,2019
0.05,true,NQM9,midnight,true,863d79a47c5403b41c13,R04,2019-03-15,7299.625,7303.75,7286.5,69,0.7018783231336324832051765168,2019
0.05,true,NQU9,opening_hour_rth,true,863e9361ecf13ce742a2,R05,2019-08-13,7742.875,7789.5,7634.25,621,0.7001598097300510096037704138,2019
0.05,true,NQH9,opening_hour_rth,true,867b8d99ae07b33823af,R05,2019-02-25,7154.375,7160.5,7147.75,51,0.7076118051132193162046720864,2019
0.05,true,NQH9,opening_hour_rth,true,86a813141471f8935135,R05,2019-02-21,7017.625,7036,7005.75,121,0.7011296032728042041303456688,2019
0.05,true,NQH9,prior_rth,true,86b6ed82b8c2a718d602,R01,2019-01-07,6435.125,6456.25,6363,373,0.7001314604863398803120293672,2019
0.05,true,NQH9,prior_rth,true,86b6ed82b8c2a718d602,R02,2019-01-07,6435.125,6456.25,6363,373,0.7001314604863398803120293672,2019
0.2,true,NQM9,full_overnight,true,86cd7e62f276640a1404,R03,2019-05-17,7523.25,7571,7510,122,0.7010822309335338975283276067,2019
0.05,true,NQM9,full_overnight,true,86dd503aa5adf4c3f102,R03,2019-03-13,7240.875,7249.75,7214,143,0.7022702319213776247219966097,2019
0.05,true,NQH9,full_overnight,true,86ec329fdb497a57543a,R03,2019-02-13,7046.875,7056,7042.25,55,0.7091643337955061631315787967,2019
0.2,true,NQU9,midnight,true,86f5749d5e2e9c28ac94,R04,2019-08-14,7623.375,7694.5,7596.25,393,0.7007464767044265692711432278,2019
0.2,true,NQZ9,prior_rth,true,871213450b68c085fda1,R01,2019-11-14,8277.125,8279,8256,92,0.7011692216913587140036609205,2019
0.2,true,NQZ9,prior_rth,true,871213450b68c085fda1,R02,2019-11-14,8277.125,8279,8256,92,0.7011692216913587140036609205,2019
0.2,true,NQU9,prior_rth,true,874db3c9ee2aad847f52,R01,2019-07-24,7935.375,7951.75,7915.25,146,0.7003235832098495279833068287,2019
0.2,true,NQU9,prior_rth,true,874db3c9ee2aad847f52,R02,2019-07-24,7935.375,7951.75,7915.25,146,0.7003235832098495279833068287,2019
0.2,true,NQU9,midnight,true,875424525e7c2b3f85c6,R04,2019-07-10,7831.375,7886.25,7811.25,300,0.7007464066805858995160107944,2019
0.1,true,NQM9,prior_rth,true,876e5b0218291df8822a,R01,2019-06-13,7475.375,7489.25,7466.75,90,0.7009515798155271662798344257,2019
0.1,true,NQM9,prior_rth,true,876e5b0218291df8822a,R02,2019-06-13,7475.375,7489.25,7466.75,90,0.7009515798155271662798344257,2019
0.05,true,NQU9,prior_rth,true,8783b43f26aa4560966e,R01,2019-07-23,7897.125,7916.5,7893.5,92,0.70041536420317444551594873,2019
0.05,true,NQU9,prior_rth,true,8783b43f26aa4560966e,R02,2019-07-23,7897.125,7916.5,7893.5,92,0.70041536420317444551594873,2019
0.2,true,NQM9,opening_hour_rth,true,879628732d189ff18216,R05,2019-05-01,7842.125,7848,7836.75,45,0.7059770438046455442550687922,2019
0.05,true,NQU9,midnight,true,87b87e3d0b55120a3141,R04,2019-08-09,7678.625,7693.25,7673,81,0.7045610136613240661420010014,2019
0.05,true,NQM9,prior_rth,true,87baa69ce4ec32bcb147,R01,2019-03-15,7279.375,7287,7275,48,0.7033178361945723794097955524,2019
0.05,true,NQM9,prior_rth,true,87baa69ce4ec32bcb147,R02,2019-03-15,7279.375,7287,7275,48,0.7033178361945723794097955524,2019
0.1,true,NQZ9,opening_hour_rth,true,87bde4073541b04964d0,R05,2019-11-08,8213.125,8226,8200.25,103,0.7048695536116555986448415948,2019
0.2,true,NQM9,midnight,true,87cf7d105c4a27a5c8c3,R04,2019-04-02,7487.625,7503.25,7485.5,71,0.7077763590029234750073724758,2019
0.1,true,NQH9,midnight,true,87d98644a038b931f2b1,R04,2019-01-30,6700.125,6714.25,6682.75,126,0.7024100143503128577755443435,2019
0.2,true,NQU9,opening_hour_rth,true,87da13ba768f3ce7f70f,R05,2019-08-19,7719.25,7729.5,7695.5,68,0.7120110736175083075010558696,2019
0.2,true,NQH9,midnight,true,87f3a85ca719320dbd45,R04,2019-03-01,7155.125,7158,7146.75,45,0.7051847162281916837746162006,2019
0.2,true,NQM9,opening_hour_rth,true,8816832671892d88ba4a,R05,2019-04-12,7645.25,7648,7641.5,13,0.7044213296122383685866597616,2019
0.05,true,NQZ9,midnight,true,882285a21843c8d13f14,R04,2019-12-05,8311.875,8332.25,8306.5,103,0.7046555071426173008232221075,2019
0.05,true,NQU9,prior_rth,true,883ca03933eb899788e9,R01,2019-07-15,7952.875,7958,7933.25,99,0.7019813759737708794392202972,2019
0.05,true,NQU9,prior_rth,true,883ca03933eb899788e9,R02,2019-07-15,7952.875,7958,7933.25,99,0.7019813759737708794392202972,2019
0.05,true,NQM9,midnight,true,88414aa9aae8e0a0bfdf,R04,2019-04-16,7679.875,7683.25,7670.5,51,0.7032455228002721406415337811,2019
0.05,true,NQH0,opening_hour_rth,true,886e916870c007b74ea2,R05,2019-12-16,8598.875,8607,8584.5,90,0.7031899478315668863892076082,2019
0.1,true,NQZ9,prior_rth,true,8871a1532178c7c0062f,R01,2019-11-25,8274.375,8278,8247,124,0.7040826732177025619298158293,2019
0.1,true,NQZ9,prior_rth,true,8871a1532178c7c0062f,R02,2019-11-25,8274.375,8278,8247,124,0.7040826732177025619298158293,2019
0.2,true,NQH9,midnight,true,887a66c447920362fb7d,R04,2019-02-11,6950.875,6957.75,6936.25,86,0.7020897706618561174305373518,2019
0.05,true,NQZ9,opening_hour_rth,true,887ce5aa0ceeff43ce23,R05,2019-11-18,8294.625,8300,8286,56,0.7047650481457061304875254922,2019
0.2,true,NQM9,opening_hour_rth,true,8898b2c8f43bb593e158,R05,2019-05-13,7369.5,7419,7353,66,0.701354302232671259897730353,2019
0.05,true,NQZ9,prior_rth,true,889ddd37cf5a2bf46f49,R01,2019-10-28,8026.625,8041.5,7991.25,201,0.7020525119912354987585532815,2019
0.05,true,NQZ9,prior_rth,true,889ddd37cf5a2bf46f49,R02,2019-10-28,8026.625,8041.5,7991.25,201,0.7020525119912354987585532815,2019
0.05,true,NQH9,prior_rth,true,88d12dfb0475c99942a0,R01,2019-01-23,6656.875,6714.25,6611.5,411,0.7015432117175651552047861561,2019
0.05,true,NQH9,prior_rth,true,88d12dfb0475c99942a0,R02,2019-01-23,6656.875,6714.25,6611.5,411,0.7015432117175651552047861561,2019
0.05,true,NQM9,opening_hour_rth,true,88e22a6ae756dad1c35c,R05,2019-06-13,7518.625,7531.25,7514,69,0.7013297067629830609066150659,2019
0.2,true,NQU9,midnight,true,88e4668d0126eb6ab3e7,R04,2019-07-19,7964.375,7971,7950.25,83,0.7052942490358014518477587797,2019
0.1,true,NQM9,prior_rth,true,88f0d4f99921c1b7b4e4,R01,2019-06-03,7156.625,7169.5,7138.75,123,0.7002716180236626815326752577,2019
0.1,true,NQM9,prior_rth,true,88f0d4f99921c1b7b4e4,R02,2019-06-03,7156.625,7169.5,7138.75,123,0.7002716180236626815326752577,2019
0.1,true,NQU9,opening_hour_rth,true,8914731079f31234bd7f,R05,2019-06-19,7654.375,7661.5,7645.5,64,0.7039514983700758924196954846,2019
0.2,true,NQZ9,midnight,true,8917809c54528163a6fb,R04,2019-09-19,7899.25,7904.5,7862,85,0.7013057544108340229161636898,2019
0.05,true,NQM9,midnight,true,893199484647df0b8cc2,R04,2019-06-11,7544.875,7570.75,7533.25,150,0.7017586682424970290496659008,2019
0.1,true,NQZ9,opening_hour_rth,true,89b1faf4f0653746086a,R05,2019-12-09,8421.125,8427.25,8410.25,68,0.7019374731218983496470234519,2019
0.2,true,NQU9,midnight,true,89baf5ee4d35bfe373fe,R04,2019-09-12,7935.75,7942.5,7920,45,0.7012187935656631319528558435,2019
0.2,true,NQM9,opening_hour_rth,true,89ecfdb55bfa0b94dbbc,R05,2019-05-23,7316.625,7331.25,7308.75,30,0.7172234891332686355804922675,2019
0.1,true,NQM9,opening_hour_rth,true,89f2a794d2a2eebe8df5,R05,2019-03-12,7212.125,7215.75,7202.5,53,0.7025573822484527833782861168,2019
0.2,true,NQU9,prior_rth,true,89fa23d7d7b738abe101,R01,2019-08-09,7700.5,7734,7642,92,0.7005163113110503983570844865,2019
0.2,true,NQU9,prior_rth,true,89fa23d7d7b738abe101,R02,2019-08-09,7700.5,7734,7642,92,0.7005163113110503983570844865,2019
0.1,true,NQZ9,midnight,true,8a1faa7d8596cc1bffab,R04,2019-12-04,8303.625,8314,8261.75,209,0.7023868709938404085792114417,2019
0.2,true,NQH9,prior_rth,true,8a7528e5ec188a23c690,R01,2019-02-20,7084.125,7092.25,7068.75,94,0.7024403808760869215290569717,2019
0.2,true,NQH9,prior_rth,true,8a7528e5ec188a23c690,R02,2019-02-20,7084.125,7092.25,7068.75,94,0.7024403808760869215290569717,2019
0.2,true,NQU9,opening_hour_rth,true,8a77eba60d50cc7ea7c8,R05,2019-08-28,7547.625,7563.75,7521.75,56,0.7099853578416838756190491284,2019
0.05,true,NQZ9,midnight,true,8aa9588537a66ee73d60,R04,2019-10-28,8057.875,8069.25,8051.5,71,0.7005743361572600717468596908,2019
0.05,true,NQM9,midnight,true,8aab203bdd8070cc1c34,R04,2019-03-20,7382.125,7384.5,7373.5,44,0.7002841529826495151968090809,2019
0.1,true,NQM9,midnight,true,8aae7d115612b80cb133,R04,2019-04-08,7591.875,7595.5,7587.5,32,0.7051900149291326192982355958,2019
0.05,true,NQH0,midnight,true,8ab7a78d75c7d1bb044d,R04,2019-12-18,8612.125,8615.5,8603.75,47,0.7005520234027428272032588569,2019
0.1,true,NQU9,prior_rth,true,8abfaa917dba0e1e51c7,R01,2019-07-08,7810.25,7856,7797.5,117,0.701902170924087969951720893,2019
0.1,true,NQU9,prior_rth,true,8abfaa917dba0e1e51c7,R02,2019-07-08,7810.25,7856,7797.5,117,0.701902170924087969951720893,2019
0.2,true,NQZ9,midnight,true,8ac09b53241d5491d6b3,R04,2019-11-20,8315.375,8318,8301.5,66,0.7057424574716622250209812083,2019
0.2,true,NQH9,midnight,true,8b0a77908a905efa9e88,R04,2019-02-27,7101.375,7104.25,7094.25,40,0.7095978295467076248018415714,2019
0.05,true,NQM9,midnight,true,8b3074ef00358fc9e133,R04,2019-04-30,7799.125,7808,7791.5,66,0.7096269092016639953372302934,2019
0.2,true,NQM9,opening_hour_rth,true,8b3f416c5d4036abe549,R05,2019-04-08,7576.125,7584.75,7569.5,61,0.7097331453707043870727365885,2019
0.05,true,NQH9,full_overnight,true,8b5f1e946fe97f074464,R03,2019-02-01,6886.875,6896.75,6878.25,74,0.7007358297963731814102357668,2019
0.2,true,NQU9,full_overnight,true,8b7c9c973f0e6958128c,R03,2019-06-27,7681.75,7694,7659,70,0.7043397890070733338723133822,2019
0.05,true,NQU9,midnight,true,8b7f34e22c6ff7ce36ae,R04,2019-06-20,7797.125,7818.25,7780.25,152,0.7036545703061536199413620756,2019
0.2,true,NQH9,opening_hour_rth,true,8baa117bc4d9f50a792e,R05,2019-02-22,7070.75,7072.5,7059,27,0.7058179196582046902894537581,2019
0.1,true,NQM9,midnight,true,8bbbfff0e197a492f4cf,R04,2019-05-06,7717.625,7721.5,7693.75,111,0.7058409106872101954300520974,2019
0.05,true,NQU9,prior_rth,true,8bc5d97d9326d6001a7e,R01,2019-08-06,7496.875,7513,7418.75,377,0.7022494931280078449052065789,2019
0.05,true,NQU9,prior_rth,true,8bc5d97d9326d6001a7e,R02,2019-08-06,7496.875,7513,7418.75,377,0.7022494931280078449052065789,2019
0.2,true,NQH9,midnight,true,8be426e1f63c300f1cbb,R04,2019-01-08,6545.125,6562.5,6527.5,140,0.7043801243436589477739445383,2019
0.2,true,NQM9,full_overnight,true,8bfea4ee3e4c920e7da4,R03,2019-04-18,7674.375,7694.5,7663.75,123,0.7046811364081891682051841224,2019
0.1,true,NQZ9,opening_hour_rth,true,8c0b31d68fcb4dffe3a9,R05,2019-10-25,7964.875,7986.75,7948.75,152,0.7015053475029141732571849236,2019
0.2,true,NQH9,midnight,true,8c186fc2d61dfd40cd26,R04,2019-02-07,6953.375,6967.25,6940,109,0.7016865134423291323077017093,2019
0.05,true,NQH9,full_overnight,true,8c1db9845a56725767b4,R03,2019-01-30,6677.125,6698.75,6669.5,117,0.7031623916068013296947132527,2019
0.1,true,NQZ9,opening_hour_rth,true,8c2717291ae03bd2dc95,R05,2019-10-17,7984.125,7988.5,7974.75,55,0.7102311656932827720647080061,2019
0.1,true,NQU9,prior_rth,true,8c2bcb6febae5946f15a,R01,2019-06-19,7699.375,7713.75,7672,167,0.7018562538562825987067575195,2019
0.1,true,NQU9,prior_rth,true,8c2bcb6febae5946f15a,R02,2019-06-19,7699.375,7713.75,7672,167,0.7018562538562825987067575195,2019
0.05,true,NQZ9,full_overnight,true,8c62de97e1eb9f19d1f3,R03,2019-11-11,8222.125,8232.75,8215.75,68,0.7116805789864413989066451929,2019
0.1,true,NQM9,prior_rth,true,8c715115147f3cf9ce63,R01,2019-05-10,7506.75,7582.5,7487,191,0.7033381415080408737077911778,2019
0.1,true,NQM9,prior_rth,true,8c715115147f3cf9ce63,R02,2019-05-10,7506.75,7582.5,7487,191,0.7033381415080408737077911778,2019
0.1,true,NQZ9,midnight,true,8c71c1dc52c2e9f651b9,R04,2019-10-22,7969.375,7977.75,7953.25,98,0.7027487667703522166713796462,2019
0.05,true,NQM9,opening_hour_rth,true,8c76a69c7fe0ed8507ea,R05,2019-05-31,7153.375,7160.25,7141,77,0.7054640759425340150410148074,2019
0.2,true,NQH9,opening_hour_rth,true,8cd5ee3d4df73c26d0e7,R05,2019-02-11,6937.25,6946,6926.5,39,0.708852160284198960578276555,2019
0.05,true,NQM9,full_overnight,true,8cd9540ca3806f2150c1,R03,2019-04-11,7645.375,7652.5,7637,62,0.7077178657160949915241051184,2019
0.1,true,NQU9,full_overnight,true,8cdc37074f2377c379c7,R03,2019-09-09,7871.375,7879.75,7869.25,42,0.7010050207279653791474727466,2019
0.2,true,NQZ9,full_overnight,true,8ced259ad8a80bb33b31,R03,2019-12-10,8365.125,8383.5,8328,222,0.7025932830216755337848516484,2019
0.1,true,NQU9,opening_hour_rth,true,8d11b6dce33c1cebe31c,R05,2019-06-26,7700.625,7708.75,7684.75,96,0.7052732299744640991443947366,2019
0.05,true,NQU9,prior_rth,true,8d11c264a16c3328acfd,R01,2019-08-19,7615.875,7629,7591,152,0.701429723267228609551684091,2019
0.05,true,NQU9,prior_rth,true,8d11c264a16c3328acfd,R02,2019-08-19,7615.875,7629,7591,152,0.701429723267228609551684091,2019
0.05,true,NQU9,prior_rth,true,8d1c9913e1a89a292aa1,R01,2019-07-30,8004.125,8007.75,7972.75,140,0.7042527351901953706489269889,2019
0.05,true,NQU9,prior_rth,true,8d1c9913e1a89a292aa1,R02,2019-07-30,8004.125,8007.75,7972.75,140,0.7042527351901953706489269889,2019
0.05,true,NQZ9,midnight,true,8d250e5dde9e4678c209,R04,2019-11-07,8247.375,8256.25,8241.25,60,0.7068189524079001124565948058,2019
0.05,true,NQM9,opening_hour_rth,true,8d2e7232206e8381f4a9,R05,2019-03-13,7269.125,7275.75,7263.75,48,0.7048719047429512680548090769,2019
0.1,true,NQZ9,opening_hour_rth,true,8d749054125640c000d1,R05,2019-09-30,7734.625,7748.25,7723.25,100,0.7012960248418817359764071318,2019
0.2,true,NQU9,prior_rth,true,8d77ea9090f8b7863c89,R01,2019-07-25,7988.25,7998,7964,68,0.7034662497216540200065664459,2019
0.2,true,NQU9,prior_rth,true,8d77ea9090f8b7863c89,R02,2019-07-25,7988.25,7998,7964,68,0.7034662497216540200065664459,2019
0.2,true,NQM9,opening_hour_rth,true,8d8a87bc3651d6d31dcf,R05,2019-04-23,7786.375,7793.75,7764,119,0.7026142579000787925112488724,2019
0.1,true,NQU9,midnight,true,8d965c28f53b34de425f,R04,2019-08-20,7736.375,7745.5,7726.75,75,0.7028524845035886464721097798,2019
0.2,true,NQM9,full_overnight,true,8dba9a967340a0d2433e,R03,2019-04-30,7805.25,7808,7790.5,35,0.7034837757708135052414633644,2019
0.05,true,NQZ9,midnight,true,8df54cd43b581ecda49f,R04,2019-10-07,7742.125,7750.5,7729.75,83,0.7065647877135775723565304867,2019
0.05,true,NQU9,opening_hour_rth,true,8dff63bb0d5a1afa02ad,R05,2019-08-21,7754.125,7763.75,7745.5,73,0.7044043167318912942624306364,2019
0.1,true,NQU9,full_overnight,true,8e130a4fc0e160bf2e32,R03,2019-08-13,7541.375,7566.75,7519.25,190,0.7002745525788108651801459155,2019
0.05,true,NQM9,midnight,true,8e7969efda06e4e32cb4,R04,2019-06-05,7235.125,7242.25,7209.5,131,0.7007022951497271737178723597,2019
0.2,true,NQH9,full_overnight,true,8e97b75aad651973776c,R03,2019-01-18,6737.625,6757.5,6731.25,35,0.7038501763155690161683542128,2019
0.1,true,NQM9,full_overnight,true,8eb2d81c3e852ac8c054,R03,2019-06-05,7207.625,7227.5,7189.5,152,0.702555027573548680054239509,2019
0.1,true,NQM9,opening_hour_rth,true,8f045687048e230ece8e,R05,2019-04-12,7645.125,7647.75,7641.25,26,0.7082718548526235140755311063,2019
0.05,true,NQZ9,opening_hour_rth,true,8f07d3d1d14aba3706c1,R05,2019-11-22,8285.625,8294.5,8278,66,0.7050995462807300349170455502,2019
0.05,true,NQZ9,prior_rth,true,8f0c8b498b8aa4e82314,R01,2019-11-06,8228.375,8231.25,8212.75,74,0.7014762799325797150687850784,2019
0.05,true,NQZ9,prior_rth,true,8f0c8b498b8aa4e82314,R02,2019-11-06,8228.375,8231.25,8212.75,74,0.7014762799325797150687850784,2019
0.1,true,NQH9,opening_hour_rth,true,8f167cf119d8f5e0ca67,R05,2019-01-04,6290.75,6318,6255.5,125,0.7063329005335404571750779295,2019
0.2,true,NQM9,midnight,true,8f279fbe40474aaa0537,R04,2019-03-14,7296.375,7307.5,7288,78,0.7035778754583787326498144737,2019
0.05,true,NQM9,opening_hour_rth,true,8f3e1c78e0060cc2fe8e,R05,2019-04-23,7786.375,7793.75,7764,119,0.7026142579000787925112488724,2019
0.2,true,NQH9,midnight,true,8f3ee9b225f5897fcf99,R04,2019-01-24,6694.125,6702,6679.25,91,0.7062990921562339394309964174,2019
0.05,true,NQZ9,opening_hour_rth,true,8f45c2405dc41822625e,R05,2019-11-21,8270.125,8281,8262.5,74,0.7058593842082048164292272967,2019
0.05,true,NQM9,prior_rth,true,8f56ded0d3bb2f059c59,R01,2019-04-05,7561.125,7572.25,7540,129,0.7021795742214642482229434896,2019
0.05,true,NQM9,prior_rth,true,8f56ded0d3bb2f059c59,R02,2019-04-05,7561.125,7572.25,7540,129,0.7021795742214642482229434896,2019
0.1,true,NQU9,opening_hour_rth,true,8f88ec6b124eeb7153b7,R05,2019-07-08,7782.375,7799.75,7778.75,84,0.709919549924167819333325232,2019
0.2,true,NQU9,full_overnight,true,8f9350e64a74d91e9043,R03,2019-08-14,7623.25,7730.5,7596,269,0.7036788903014087900609487513,2019
0.2,true,NQZ9,full_overnight,true,8fbf92e17ed690a35783,R03,2019-12-06,8334.625,8359.75,8313,187,0.7011920371051513005262545488,2019
0.1,true,NQZ9,full_overnight,true,900c338a40aaf1e6e8a1,R03,2019-11-22,8295.625,8300.75,8288.75,48,0.7027656854162881128992079322,2019
0.05,true,NQU9,midnight,true,902fe75402dce15f747a,R04,2019-08-15,7524.875,7553.75,7477.75,304,0.700431729090743424864780321,2019
0.1,true,NQU9,opening_hour_rth,true,904308e0b8290da6ed4b,R05,2019-07-23,7937.875,7949.5,7919.75,119,0.702787112987429524243978641,2019
0.05,true,NQH9,opening_hour_rth,true,90631b18291da2728591,R05,2019-01-18,6754.875,6769.5,6743,106,0.7039544791617300565535014361,2019
0.1,true,NQZ9,midnight,true,9084b9b20c0bc2901aab,R04,2019-11-18,8314.125,8340.75,8308,131,0.7052073707241895535825365379,2019
0.1,true,NQZ9,opening_hour_rth,true,90927c83f41d8bd71197,R05,2019-11-14,8251.875,8261.5,8248.25,53,0.7075339005219975410620149075,2019
0.1,true,NQM9,prior_rth,true,90c8ec27509eda45511e,R01,2019-06-14,7514.375,7520,7499.5,82,0.7042796048313824623249164349,2019
0.1,true,NQM9,prior_rth,true,90c8ec27509eda45511e,R02,2019-06-14,7514.375,7520,7499.5,82,0.7042796048313824623249164349,2019
0.05,true,NQM9,prior_rth,true,91027614ff0cdcd00611,R01,2019-06-06,7203.375,7216.5,7179.5,148,0.7027909580909835828000208662,2019
0.05,true,NQM9,prior_rth,true,91027614ff0cdcd00611,R02,2019-06-06,7203.375,7216.5,7179.5,148,0.7027909580909835828000208662,2019
0.2,true,NQU9,full_overnight,true,91275b8734e66cb37cba,R03,2019-07-01,7823.75,7839.5,7800,79,0.7043144259687697974048134984,2019
0.2,true,NQZ9,prior_rth,true,9132d6b5a4bca7b84c9a,R01,2019-12-11,8371.25,8390.5,8361.5,58,0.7046675171077519133138992566,2019
0.2,true,NQZ9,prior_rth,true,9132d6b5a4bca7b84c9a,R02,2019-12-11,8371.25,8390.5,8361.5,58,0.7046675171077519133138992566,2019
0.05,true,NQU9,prior_rth,true,9136eb4653044405de6d,R01,2019-08-22,7745.875,7754.5,7732,90,0.7101651118318665474299431852,2019
0.05,true,NQU9,prior_rth,true,9136eb4653044405de6d,R02,2019-08-22,7745.875,7754.5,7732,90,0.7101651118318665474299431852,2019
0.1,true,NQU9,prior_rth,true,913d7ae900939ed75b72,R01,2019-07-17,7978.625,7986.5,7948,154,0.7012054177114522946000783958,2019
0.1,true,NQU9,prior_rth,true,913d7ae900939ed75b72,R02,2019-07-17,7978.625,7986.5,7948,154,0.7012054177114522946000783958,2019
0.1,true,NQM9,prior_rth,true,915baba3c66be668d2ef,R01,2019-04-08,7599.375,7603.5,7593.25,41,0.7053418407300707624554045795,2019
0.1,true,NQM9,prior_rth,true,915baba3c66be668d2ef,R02,2019-04-08,7599.375,7603.5,7593.25,41,0.7053418407300707624554045795,2019
0.2,true,NQZ9,full_overnight,true,9179e205ccd7716132c9,R03,2019-09-30,7733.75,7745.5,7723,45,0.7108569821406943515310368235,2019
0.05,true,NQU9,prior_rth,true,918d72d4554298b2a6d7,R01,2019-08-14,7738.875,7769.75,7715.25,218,0.7003226306522364341817861068,2019
0.05,true,NQU9,prior_rth,true,918d72d4554298b2a6d7,R02,2019-08-14,7738.875,7769.75,7715.25,218,0.7003226306522364341817861068,2019
0.05,true,NQU9,prior_rth,true,91b387fd755eb097fa3b,R01,2019-08-08,7474.75,7559.5,7467,185,0.700498998696759498524074675,2019
0.05,true,NQU9,prior_rth,true,91b387fd755eb097fa3b,R02,2019-08-08,7474.75,7559.5,7467,185,0.700498998696759498524074675,2019
0.05,true,NQZ9,prior_rth,true,91d70883930382022e68,R01,2019-11-26,8363.875,8375.5,8355,82,0.7041867489401312918373484937,2019
0.05,true,NQZ9,prior_rth,true,91d70883930382022e68,R02,2019-11-26,8363.875,8375.5,8355,82,0.7041867489401312918373484937,2019
0.05,true,NQZ9,prior_rth,true,91d84938653f29a2d0ee,R01,2019-10-23,7936.375,7964.5,7892.5,288,0.7020428769400216857900920942,2019
0.05,true,NQZ9,prior_rth,true,91d84938653f29a2d0ee,R02,2019-10-23,7936.375,7964.5,7892.5,288,0.7020428769400216857900920942,2019
0.2,true,NQU9,opening_hour_rth,true,91df1cccda0966895f75,R05,2019-08-30,7736.75,7746,7722.5,47,0.7023612445353796049570337838,2019
0.2,true,NQZ9,prior_rth,true,91f056a9d19e8f7638cf,R01,2019-11-06,8228.375,8231.25,8212.75,74,0.7014762799325797150687850784,2019
