bin_ratio,contract,family,mean_active_tpo,mean_active_volume,positive_tpo_bins,positive_volume_bins,profile_id,relationship_id,session_date,year
0.2,NQZ9,prior_rth,28.39534883720930232558139535,2168.395348837209302325581393,86,86,30e4ba85b0d8bfc57e81,R02,2019-10-15,2019
0.2,NQU9,midnight,33.34444444444444444444444444,405.9777777777777777777777779,90,90,30efd065979961a63294,R04,2019-06-19,2019
0.2,NQM9,midnight,34.8952380952380952380952381,1072.885714285714285714285713,105,105,31034d1b7358b70f414a,R04,2019-05-06,2019
0.2,NQM9,opening_hour_rth,3.619289340101522842639593909,560.5177664974619289340101523,197,197,310e6a826ed10fa6c6ef,R05,2019-05-16,2019
0.1,NQU9,full_overnight,36.84827586206896551724137931,417.4896551724137931034482755,145,145,313ce03fa6712ebb6cb6,R03,2019-07-02,2019
0.1,NQZ9,midnight,27.27972027972027972027972028,379.6363636363636363636363638,143,143,313e87d574d54782e076,R04,2019-11-14,2019
0.2,NQH9,prior_rth,20.53416149068322981366459627,2277.72670807453416149068323,161,161,3160b310ac0d71d51ccd,R01,2019-02-11,2019
0.2,NQH9,prior_rth,20.53416149068322981366459627,2277.72670807453416149068323,161,161,3160b310ac0d71d51ccd,R02,2019-02-11,2019
0.05,NQZ9,full_overnight,30.91044776119402985074626866,461.8208955223880597014925369,134,134,31700fa579b83df22711,R03,2019-10-28,2019
0.1,NQM9,prior_rth,15.32156862745098039215686275,811.0601307189542483660130715,765,765,31847f750e2e5999cf99,R01,2019-06-04,2019
0.1,NQM9,prior_rth,15.32156862745098039215686275,811.0601307189542483660130715,765,765,31847f750e2e5999cf99,R02,2019-06-04,2019
0.1,NQH0,prior_rth,20.15555555555555555555555556,1467.014814814814814814814816,135,135,319c8a693eede8508c53,R01,2019-12-19,2019
0.1,NQH0,prior_rth,20.15555555555555555555555556,1467.014814814814814814814816,135,135,319c8a693eede8508c53,R02,2019-12-19,2019
0.1,NQM9,full_overnight,35.46408839779005524861878453,467.7182320441988950276243093,181,181,31a46a4c48d2598d38f3,R03,2019-05-30,2019
0.2,NQU9,opening_hour_rth,11.87209302325581395348837209,739.1744186046511627906976747,86,86,31a46f2f95a7585240ce,R05,2019-07-02,2019
0.05,NQM9,opening_hour_rth,6.307291666666666666666666667,509.8593750000000000000000001,192,192,31bb8554c9a14fdb956e,R05,2019-04-18,2019
0.1,NQH9,full_overnight,23.77,503.8666666666666666666666643,300,300,31f4550464ec0c60e19c,R03,2019-01-04,2019
0.1,NQH9,prior_rth,19.72026431718061674008810573,844.0837004405286343612334775,454,454,320ab29d8f547b39cee3,R01,2019-01-08,2019
0.1,NQH9,prior_rth,19.72026431718061674008810573,844.0837004405286343612334775,454,454,320ab29d8f547b39cee3,R02,2019-01-08,2019
0.05,NQU9,opening_hour_rth,10.19831223628691983122362869,599.793248945147679324894511,237,237,32278f805a0127cc48d5,R05,2019-08-05,2019
0.1,NQZ9,prior_rth,25.64457831325301204819277108,1358.524096385542168674698792,166,166,322cdb226480fe367b8b,R01,2019-11-06,2019
0.1,NQZ9,prior_rth,25.64457831325301204819277108,1358.524096385542168674698792,166,166,322cdb226480fe367b8b,R02,2019-11-06,2019
0.2,NQH9,opening_hour_rth,5.525974025974025974025974026,903.3506493506493506493506487,154,154,323b35054845bd72b238,R05,2019-03-07,2019
0.1,NQZ9,opening_hour_rth,6.727941176470588235294117647,643.4632352941176470588235293,136,136,323dedd4a1205e2c99d0,R05,2019-11-19,2019
0.05,NQM9,prior_rth,28.85531914893617021276595745,1517.978723404255319148936172,235,235,32466bfed2e5747740f9,R01,2019-06-03,2019
0.05,NQM9,prior_rth,28.85531914893617021276595745,1517.978723404255319148936172,235,235,32466bfed2e5747740f9,R02,2019-06-03,2019
0.1,NQH9,prior_rth,20.10843373493975903614457831,2274.289156626506024096385541,166,166,324eb00e105a13abb84f,R01,2019-02-15,2019
0.1,NQH9,prior_rth,20.10843373493975903614457831,2274.289156626506024096385541,166,166,324eb00e105a13abb84f,R02,2019-02-15,2019
0.2,NQZ9,prior_rth,20.9469696969696969696969697,1987.136363636363636363636366,132,132,326891e2a036be0f1744,R01,2019-09-20,2019
0.2,NQZ9,prior_rth,20.9469696969696969696969697,1987.136363636363636363636366,132,132,326891e2a036be0f1744,R02,2019-09-20,2019
0.2,NQZ9,opening_hour_rth,6.697916666666666666666666667,1211.072916666666666666666666,96,96,326b5d806b19285423f5,R05,2019-10-02,2019
0.2,NQU9,prior_rth,20.24390243902439024390243902,2182.35772357723577235772358,123,123,329cb4d54d4f8dadf699,R01,2019-07-23,2019
0.2,NQU9,prior_rth,20.24390243902439024390243902,2182.35772357723577235772358,123,123,329cb4d54d4f8dadf699,R02,2019-07-23,2019
0.05,NQZ9,opening_hour_rth,6.846153846153846153846153846,408.0622710622710622710622659,273,273,32a6efa312ab665e9662,R05,2019-10-08,2019
0.1,NQZ9,full_overnight,34,422.1204188481675392670157069,191,191,330005836a5c0d3ea467,R03,2019-09-17,2019
0.2,NQU9,opening_hour_rth,6.660714285714285714285714286,949.7857142857142857142857188,112,112,3327da5ad57eaade64b8,R05,2019-09-10,2019
0.1,NQZ9,prior_rth,14.44728434504792332268370607,854.932907348242811501597439,313,313,332f2e973ebfe4eb0011,R01,2019-11-08,2019
0.1,NQZ9,prior_rth,14.44728434504792332268370607,854.932907348242811501597439,313,313,332f2e973ebfe4eb0011,R02,2019-11-08,2019
0.05,NQM9,opening_hour_rth,4.965635738831615120274914089,513.0996563573883161512027478,291,291,3339277c4ac8d3392a2a,R05,2019-04-25,2019
0.1,NQU9,opening_hour_rth,6.237373737373737373737373737,445.7373737373737373737373741,198,198,33431addcade21ef412b,R05,2019-08-19,2019
0.1,NQH9,full_overnight,18.22580645161290322580645161,262.1774193548387096774193546,248,248,3361291acf612f0ec365,R03,2019-03-01,2019
0.1,NQZ9,opening_hour_rth,5.283687943262411347517730496,458.6099290780141843971631208,141,141,33671c62b97c807a1cc8,R05,2019-11-12,2019
0.1,NQU9,opening_hour_rth,10.70469798657718120805369128,594.5838926174496644295302015,149,149,33aa5f1386fa8f4f7cb6,R05,2019-08-27,2019
0.1,NQZ9,prior_rth,22.51245551601423487544483986,941.1957295373665480427046242,281,281,33afbe40bbbed8b707c5,R01,2019-10-10,2019
0.1,NQZ9,prior_rth,22.51245551601423487544483986,941.1957295373665480427046242,281,281,33afbe40bbbed8b707c5,R02,2019-10-10,2019
0.1,NQH9,midnight,29.73584905660377358490566038,416.6132075471698113207547173,106,106,33cf52db2b05f22619f5,R04,2019-02-20,2019
0.05,NQH9,full_overnight,32.4375,481.6328125000000000000000002,128,128,33e00b0cd8a89ea031a4,R03,2019-03-04,2019
0.2,NQM9,midnight,22.32524271844660194174757282,425.2475728155339805825242721,206,206,33fb3355c7b2c84eef96,R04,2019-03-22,2019
0.2,NQH9,opening_hour_rth,10.20212765957446808510638298,752.6808510638297872340425527,94,94,3404effa9bfec0395957,R05,2019-02-20,2019
0.2,NQM9,full_overnight,24.2245614035087719298245614,340.8035087719298245614034958,570,570,340a62e1b639dbc55967,R03,2019-05-06,2019
0.2,NQM9,prior_rth,26.768,2466.192000000000000000000003,125,125,3410c4cf3aace2c2316e,R01,2019-05-31,2019
0.2,NQM9,prior_rth,26.768,2466.192000000000000000000003,125,125,3410c4cf3aace2c2316e,R02,2019-05-31,2019
0.2,NQM9,midnight,23.63013698630136986301369863,772.6780821917808219178082185,146,146,344799e7e3d0952b21c9,R04,2019-05-17,2019
0.2,NQH9,full_overnight,29.67391304347826086956521739,601.3478260869565217391304347,92,92,346530c7903dcb45077e,R03,2019-02-05,2019
0.05,NQM9,full_overnight,21.53413654618473895582329317,395.2329317269076305220883531,249,249,346c603e07d7161860a5,R03,2019-04-26,2019
0.2,NQZ9,opening_hour_rth,3.928571428571428571428571429,351.2040816326530612244897961,196,196,3471519749d7aa31bea3,R05,2019-11-25,2019
0.05,NQH9,midnight,36.67295597484276729559748428,417.8490566037735849056603771,159,159,34adf59b2f160671ac20,R04,2019-01-09,2019
0.1,NQM9,prior_rth,18.25480769230769230769230769,1397.355769230769230769230767,208,208,34b37e74ab80680df357,R01,2019-04-22,2019
0.1,NQM9,prior_rth,18.25480769230769230769230769,1397.355769230769230769230767,208,208,34b37e74ab80680df357,R02,2019-04-22,2019
0.2,NQM9,opening_hour_rth,9.511627906976744186046511628,1653.825581395348837209302319,86,86,34e67b76292ad5cf6106,R05,2019-05-20,2019
0.1,NQZ9,midnight,17.96226415094339622641509434,338.6226415094339622641509436,159,159,34ee9c0bca23aefcc2bd,R04,2019-11-19,2019
0.1,NQZ9,midnight,17.93220338983050847457627119,283.3008474576271186440677964,236,236,353ab45b19ce41cffcaf,R04,2019-09-26,2019
0.2,NQH9,opening_hour_rth,8.964285714285714285714285714,716.8392857142857142857142859,112,112,353ca2e75aea51269f06,R05,2019-03-04,2019
0.1,NQH0,full_overnight,28.92592592592592592592592593,473.1999999999999999999999997,135,135,3548f32e2cba61b185ce,R03,2019-12-17,2019
0.05,NQH9,opening_hour_rth,8.239766081871345029239766082,517.040935672514619883040936,171,171,354bf494f3c0e2c2fde7,R05,2019-01-23,2019
0.1,NQM9,midnight,21.65909090909090909090909091,345.9636363636363636363636363,220,220,3553a975ef24c6339759,R04,2019-06-06,2019
0.2,NQU9,midnight,32.78888888888888888888888889,489.9888888888888888888888888,90,90,3554e79d13615ba05791,R04,2019-07-12,2019
0.2,NQU9,prior_rth,11.30541012216404886561954625,581.460732984293193717277488,573,573,35754c510089a4097326,R01,2019-06-26,2019
0.2,NQU9,prior_rth,11.30541012216404886561954625,581.460732984293193717277488,573,573,35754c510089a4097326,R02,2019-06-26,2019
0.1,NQU9,opening_hour_rth,7.296928327645051194539249147,407.8430034129692832764505119,293,293,358146c9fbf9785840ae,R05,2019-09-12,2019
0.1,NQM9,full_overnight,21.02606635071090047393364929,333.5450236966824644549763036,422,422,35948f1e90545a84f047,R03,2019-05-17,2019
0.1,NQZ9,full_overnight,30.9375,436.6406250000000000000000002,192,192,35be46e85c962eadd005,R03,2019-11-14,2019
0.1,NQZ9,midnight,26.81690140845070422535211268,536.0000000000000000000000002,142,142,35cab3b0b261d4597c85,R04,2019-11-20,2019
0.05,NQM9,full_overnight,26.88841201716738197424892704,387.4420600858369098712446354,233,233,35ea862c556e0ef0e2cb,R03,2019-06-12,2019
0.05,NQH9,opening_hour_rth,6.642512077294685990338164251,427.5942028985507246376811596,207,207,3604529064056d513810,R05,2019-01-17,2019
0.2,NQM9,opening_hour_rth,9.540816326530612244897959184,1143.244897959183673469387754,98,98,362050abb67f520312a2,R05,2019-06-11,2019
0.05,NQZ9,midnight,14.85185185185185185185185185,280.2222222222222222222222222,189,189,3649e64c41b4db3253c6,R04,2019-11-04,2019
0.2,NQH9,full_overnight,27.58333333333333333333333333,377.1973684210526315789473685,228,228,367e3f310ae763fb3fb4,R03,2019-01-22,2019
0.1,NQZ9,midnight,23.59006211180124223602484472,358.5341614906832298136645963,161,161,36a86407f2200b3b2667,R04,2019-10-18,2019
0.2,NQM9,prior_rth,16.23287671232876712328767123,1646.831050228310502283105022,219,219,36c04f9827b30baa5012,R01,2019-06-11,2019
0.2,NQM9,prior_rth,16.23287671232876712328767123,1646.831050228310502283105022,219,219,36c04f9827b30baa5012,R02,2019-06-11,2019
0.1,NQM9,midnight,29.43548387096774193548387097,476.0322580645161290322580647,62,62,36d243bdeb97a21e4a02,R04,2019-04-15,2019
0.05,NQM9,prior_rth,12.4084745762711864406779661,715.7881355932203389830508473,590,590,36e35a7e8d158e440558,R01,2019-06-05,2019
0.05,NQM9,prior_rth,12.4084745762711864406779661,715.7881355932203389830508473,590,590,36e35a7e8d158e440558,R02,2019-06-05,2019
0.1,NQU9,midnight,16.34730538922155688622754491,254.8622754491017964071856289,167,167,370441d3c0051fd72d2b,R04,2019-07-23,2019
0.1,NQZ9,opening_hour_rth,6.928571428571428571428571429,550.5396825396825396825396821,126,126,3725038cf2acf6247096,R05,2019-11-07,2019
0.2,NQM9,full_overnight,15.58287292817679558011049724,435.6408839779005524861878456,362,362,374625ef3ffa31a85462,R03,2019-05-20,2019
0.05,NQM9,prior_rth,16.33568904593639575971731449,1332.448763250883392226148412,283,283,3785c166f1d63112bae5,R01,2019-04-04,2019
0.05,NQM9,prior_rth,16.33568904593639575971731449,1332.448763250883392226148412,283,283,3785c166f1d63112bae5,R02,2019-04-04,2019
0.2,NQZ9,midnight,34.61363636363636363636363636,539.8863636363636363636363635,132,132,3793344c841c975159e1,R04,2019-10-16,2019
0.1,NQH9,prior_rth,24.53469387755102040816326531,1404.653061224489795918367349,245,245,37a09cc1700206f0734e,R01,2019-01-17,2019
0.1,NQH9,prior_rth,24.53469387755102040816326531,1404.653061224489795918367349,245,245,37a09cc1700206f0734e,R02,2019-01-17,2019
0.2,NQH9,opening_hour_rth,11.89705882352941176470588235,1159.220588235294117647058823,68,68,37cd02b8801332de84ca,R05,2019-01-11,2019
0.2,NQU9,prior_rth,17.76348547717842323651452282,2529.485477178423236514522822,241,241,380be4d0c8e37a2cbd91,R01,2019-08-06,2019
0.2,NQU9,prior_rth,17.76348547717842323651452282,2529.485477178423236514522822,241,241,380be4d0c8e37a2cbd91,R02,2019-08-06,2019
0.1,NQU9,opening_hour_rth,3.945454545454545454545454545,328.2333333333333333333333324,330,330,3819ef1f59f780a17b5f,R05,2019-09-05,2019
0.2,NQU9,midnight,36.81111111111111111111111111,617.5333333333333333333333329,90,90,38379d91c8a3d394e5f2,R04,2019-07-31,2019
0.05,NQU9,midnight,12.9856262833675564681724846,245.3634496919917864476386033,487,487,384dfe8a53ed10ac04fb,R04,2019-08-23,2019
0.05,NQZ9,midnight,26.90816326530612244897959184,437.7346938775510204081632655,98,98,3854976f6fbaaa16d310,R04,2019-11-26,2019
0.05,NQU9,midnight,31.09090909090909090909090909,411.8290909090909090909090902,275,275,385fe5482b1ccfb23c25,R04,2019-09-03,2019
0.05,NQZ9,opening_hour_rth,7.856209150326797385620915033,442.9673202614379084967320263,153,153,387fffbb0402fc2c95e6,R05,2019-10-14,2019
0.1,NQH9,full_overnight,30.12883435582822085889570552,471.558282208588957055214724,163,163,389f6bf2665af07c9813,R03,2019-03-07,2019
0.2,NQM9,prior_rth,25.07518796992481203007518797,4391.43609022556390977443609,133,133,38a93ce1041211328f24,R01,2019-05-14,2019
0.2,NQM9,prior_rth,25.07518796992481203007518797,4391.43609022556390977443609,133,133,38a93ce1041211328f24,R02,2019-05-14,2019
0.1,NQZ9,prior_rth,10.37642585551330798479087452,738.6425855513307984790874502,263,263,38dfba7a4a7d4991dcbc,R01,2019-11-26,2019
0.1,NQZ9,prior_rth,10.37642585551330798479087452,738.6425855513307984790874502,263,263,38dfba7a4a7d4991dcbc,R02,2019-11-26,2019
0.1,NQU9,opening_hour_rth,9.90243902439024390243902439,1039.695121951219512195121951,82,82,38eeeacb6ce39103413b,R05,2019-08-20,2019
0.05,NQZ9,opening_hour_rth,5.517857142857142857142857143,365.3303571428571428571428567,224,224,38fd5b384d15ed070e1f,R05,2019-12-10,2019
0.2,NQZ9,opening_hour_rth,12.28888888888888888888888889,1652.333333333333333333333333,45,45,391fea26ab1c0ec01e6b,R05,2019-11-20,2019
0.05,NQU9,midnight,14.44918032786885245901639344,272.8065573770491803278688524,305,305,3942ffa41af0373b8ef2,R04,2019-06-26,2019
0.2,NQU9,midnight,30.57575757575757575757575758,493.8848484848484848484848482,165,165,3989421df57070a21819,R04,2019-09-06,2019
0.1,NQZ9,midnight,23.17197452229299363057324841,418.8726114649681528662420384,157,157,3990dcab23c522b64fbd,R04,2019-12-11,2019
0.1,NQH0,full_overnight,41.11627906976744186046511628,722.3255813953488372093023255,86,86,39bda778a0467c148341,R03,2019-12-19,2019
0.05,NQZ9,opening_hour_rth,10.28571428571428571428571429,523.2032967032967032967032964,182,182,39d3fb6b2b6abbcbf10f,R05,2019-10-04,2019
0.1,NQU9,full_overnight,27.375,774.6381578947368421052631579,152,152,39ffd5bd4a83a9ab73e5,R03,2019-08-01,2019
0.05,NQZ9,prior_rth,19.48943661971830985915492958,810.5105633802816901408450683,284,284,3a0918137c3feac31097,R01,2019-10-01,2019
0.05,NQZ9,prior_rth,19.48943661971830985915492958,810.5105633802816901408450683,284,284,3a0918137c3feac31097,R02,2019-10-01,2019
0.05,NQZ9,midnight,9.786516853932584269662921348,244.8558052434456928838951316,534,534,3a382ab85d2203b822a8,R04,2019-12-03,2019
0.1,NQZ9,prior_rth,24.22962962962962962962962963,1474.474074074074074074074073,135,135,3a4a50c6821c92bc4403,R01,2019-11-27,2019
0.1,NQZ9,prior_rth,24.22962962962962962962962963,1474.474074074074074074074073,135,135,3a4a50c6821c92bc4403,R02,2019-11-27,2019
0.05,NQZ9,midnight,26.07,417.3500000000000000000000003,100,100,3a5c86f3fd6fce38daf0,R04,2019-11-06,2019
0.2,NQM9,opening_hour_rth,10.72,1413.52,75,75,3a7b0b4ea4223bc0f4c6,R05,2019-05-31,2019
0.2,NQU9,midnight,28,1155.929824561403508771929825,114,114,3a857a06085bde3c0e1f,R04,2019-08-05,2019
0.1,NQU9,full_overnight,34.61650485436893203883495146,557.5582524271844660194174786,206,206,3a9deac52486037f1d18,R03,2019-08-20,2019
0.2,NQU9,opening_hour_rth,8.736111111111111111111111111,2102.763888888888888888888893,72,72,3ab3b4b43fcfd81e8c74,R05,2019-08-06,2019
0.1,NQZ9,prior_rth,10.7175,616.8175000000000000000000012,400,400,3ab4b6d7707a47f43df0,R01,2019-10-16,2019
0.1,NQZ9,prior_rth,10.7175,616.8175000000000000000000012,400,400,3ab4b6d7707a47f43df0,R02,2019-10-16,2019
0.05,NQH9,prior_rth,14.24838012958963282937365011,777.7170626349892008639308911,463,463,3aded5ea06665b89e1dc,R01,2019-01-18,2019
0.05,NQH9,prior_rth,14.24838012958963282937365011,777.7170626349892008639308911,463,463,3aded5ea06665b89e1dc,R02,2019-01-18,2019
0.05,NQU9,midnight,21.05263157894736842105263158,301.7894736842105263157894739,114,114,3ae656cac7c26b61b362,R04,2019-07-29,2019
0.2,NQH9,full_overnight,32.66891891891891891891891892,667.6891891891891891891891893,148,148,3b01d3cc90de35ace011,R03,2019-01-08,2019
0.2,NQU9,prior_rth,12.35463258785942492012779553,1557.840255591054313099041531,313,313,3b1d3f5d2f57b1bc2f50,R01,2019-08-14,2019
0.2,NQU9,prior_rth,12.35463258785942492012779553,1557.840255591054313099041531,313,313,3b1d3f5d2f57b1bc2f50,R02,2019-08-14,2019
0.05,NQZ9,full_overnight,13.91760299625468164794007491,324.6273408239700374531835202,534,534,3b2bdc82ea007c025c16,R03,2019-12-03,2019
0.1,NQM9,midnight,16.24285714285714285714285714,284.0071428571428571428571427,140,140,3b4cdfb0989e172d9c17,R04,2019-03-19,2019
0.05,NQH9,prior_rth,22.12554112554112554112554113,1234.549783549783549783549785,231,231,3bafcf86b80a7b5f282d,R01,2019-03-06,2019
0.05,NQH9,prior_rth,22.12554112554112554112554113,1234.549783549783549783549785,231,231,3bafcf86b80a7b5f282d,R02,2019-03-06,2019
0.2,NQM9,prior_rth,16.73643410852713178294573643,1871.480620155038759689922479,258,258,3bb53e33a71cf4de6eca,R01,2019-03-28,2019
0.2,NQM9,prior_rth,16.73643410852713178294573643,1871.480620155038759689922479,258,258,3bb53e33a71cf4de6eca,R02,2019-03-28,2019
0.05,NQH9,full_overnight,27.11157024793388429752066116,345.6611570247933884297520663,242,242,3bcb3e64fa4a53c882b6,R03,2019-02-08,2019
0.1,NQH9,opening_hour_rth,8.539393939393939393939393939,561.7636363636363636363636368,165,165,3bcb8b6ab32943def87d,R05,2019-02-13,2019
0.05,NQU9,prior_rth,19.85192697768762677484787018,936.799188640973630831642999,493,493,3bd1c1641091dca2051a,R01,2019-08-12,2019
0.05,NQU9,prior_rth,19.85192697768762677484787018,936.799188640973630831642999,493,493,3bd1c1641091dca2051a,R02,2019-08-12,2019
0.2,NQH0,midnight,17.45588235294117647058823529,354.1617647058823529411764707,136,136,3be94d2d5ac9b06ca988,R04,2019-12-30,2019
0.05,NQM9,prior_rth,16.79439252336448598130841121,1038.70560747663551401869159,428,428,3c0d10b8042054c0fd9f,R01,2019-03-27,2019
0.05,NQM9,prior_rth,16.79439252336448598130841121,1038.70560747663551401869159,428,428,3c0d10b8042054c0fd9f,R02,2019-03-27,2019
0.05,NQZ9,prior_rth,18.03937007874015748031496063,847.6194225721784776902887142,381,381,3c0e412318d776a74813,R01,2019-10-11,2019
0.05,NQZ9,prior_rth,18.03937007874015748031496063,847.6194225721784776902887142,381,381,3c0e412318d776a74813,R02,2019-10-11,2019
0.05,NQM9,prior_rth,22.17901234567901234567901235,1481.981481481481481481481479,162,162,3c88b4064cb9db64e1c6,R01,2019-04-30,2019
0.05,NQM9,prior_rth,22.17901234567901234567901235,1481.981481481481481481481479,162,162,3c88b4064cb9db64e1c6,R02,2019-04-30,2019
0.05,NQM9,midnight,27.9222797927461139896373057,483.0777202072538860103626945,193,193,3c96472ac1867960ac10,R04,2019-05-29,2019
0.1,NQZ9,full_overnight,15.97966101694915254237288136,317.2271186440677966101694916,295,295,3c9b2ffe0a1f7f72c404,R03,2019-12-06,2019
